,text1,text2,label
1130,2 pub_token 4 fn_token var1 paren_token 3 var1d colon_token var3 2 brace_token 2 4 let_token 2 Mut var4 4 4 2 var5 dot_token dot_token var4 paren_token dot_token var6 paren_token semi_token 4 if_token var1d 2 brace_token 3 if_token 2 var4 token 2 brace_token 4 match_token 3 2 var7 var8 paren_token 1 var9 brace_token 2 3 2 var10 2 paren_token var11 fat_arrow_token 2 brace_token 2 3 2 var12 var13 bang_token tokens 3 var4 eq_token 3 3 2 Box into_raw paren_token var11 as_token underscore_token 3 2 var14 2 paren_token var15 fat_arrow_token 2 brace_token 4 2 var12 var15or bang_token tokens 2 brace_token 3 if_token 2 var4 token 2 brace_token 3 2 unsafe_token 2 brace_token 4 let_token underscore_token 3 2 Box from_raw paren_token 3 var4 as_token 3 star_token Mut var17 semi_token 3 2 var12 var13 bang_token tokens 3 var4 eq_token token,1 5 fn_token alloc paren_token 2 Mut self_token var1 2 brace_token 2 4 let_token var2 2 self dot_token semi_token 3 if_token 2 var2 4 2 self dot_token dot_token var18en paren_token 2 brace_token 4 4 let_token var3 4 2 self dot_token dot_token var18en paren_token semi_token 3 if_token 2 var3 4 2 self dot_token dot_token var4 paren_token 2 brace_token 5 4 let_token var5 3 var6 paren_token 2 token var3 semi_token 4 let_token var7 2 unsafe_token 2 brace_token 3 var8 paren_token var5 semi_token 3 if_token 2 var7 token 2 brace_token 3 var9 paren_token token 4 if_token 2 2 self dot_token token 2 brace_token 3 2 self dot_token eq_token 3 var7 as_token var1 3 if_token 2 2 2 self dot_token 4 2 self dot_token dot_token var18en paren_token 3 var7 as_token var1 2 brace_token 3 var9 paren_token token 2 unsafe_token 2 brace_token 10 4 let_token var10 2 4 2 self dot_token dot_token var4 paren_token var5 semi_token 4 let_token var11 2 2 2 mem 2 var11_of 5 colon2_token Colon2 lt_token var1 gt_token paren_token var10 semi_token 4 let_token var13 2 2 mem 2 var13_of 5 colon2_token Colon2 lt_token var1 gt_token paren_token semi_token 4 let_token var15 4 match_token 3 2 Layout var16 paren_token 2 var11 var13 brace_token 2 3 2 var17 2 paren_token var18 fat_arrow_token var18 3 2 var19 2 paren_token underscore_token fat_arrow_token 3 var9 paren_token token semi_token 4 let_token ptr 3 3 2 alloc alloc paren_token var15 as_token 3 star_token Mut var1 semi_token 3 if_token 4 ptr dot_token var20 paren_token 2 brace_token 3 var9 paren_token token 3 2 ptr var21 paren_token 3 4 2 self dot_token dot_token as_ptr paren_token ptr 4 2 self dot_token dot_token var18en paren_token 4 let_token var22 3 2 Vec from_raw_parts paren_token 3 ptr 4 2 self dot_token dot_token var18en paren_token var10 semi_token 4 let_token 2 Mut var23 3 2 mem var7eplace paren_token 2 3 and_token Mut 2 self dot_token var22 semi_token 5 var23 dot_token set_len paren_token token 3 if_token 2 4 2 self dot_token dot_token var18en paren_token 4 2 self dot_token dot_token var4 paren_token 2 brace_token 3 var9 paren_token token 5 2 self dot_token dot_token var25 paren_token 2 var2 token,-1
1131,2 pub_token 4 fn_token var1 paren_token 3 var1d colon_token var3 2 brace_token 2 4 let_token 2 Mut var4 4 4 2 var5 dot_token dot_token var4 paren_token dot_token var6 paren_token semi_token 4 if_token var1d 2 brace_token 3 if_token 2 var4 token 2 brace_token 4 match_token 3 2 var7 var8 paren_token 1 var9 brace_token 2 3 2 var10 2 paren_token var11 fat_arrow_token 2 brace_token 2 3 2 var12 var13 bang_token tokens 3 var4 eq_token 3 3 2 Box into_raw paren_token var11 as_token underscore_token 3 2 var14 2 paren_token var15 fat_arrow_token 2 brace_token 4 2 var12 var15or bang_token tokens 2 brace_token 3 if_token 2 var4 token 2 brace_token 3 2 unsafe_token 2 brace_token 4 let_token underscore_token 3 2 Box from_raw paren_token 3 var4 as_token 3 star_token Mut var17 semi_token 3 2 var12 var13 bang_token tokens 3 var4 eq_token token,1 4 fn_token var1 paren_token 2 Mut self_token 2 brace_token 2 unsafe_token 2 brace_token 3 2 ptr var2 paren_token 3 4 2 self dot_token dot_token as_mut_ptr paren_token token 4 2 self dot_token dot_token len paren_token,-1
1132,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 5 fn_token new_unchecked paren_token 3 ptr colon_token 3 star_token Mut var1 var2 2 brace_token 3 var3 paren_token 2 and_token ptr,-1
1133,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 5 2 extern_token token fn_token var1 paren_token 3 3 var2 colon_token 3 star_token const_token var3 3 len colon_token var4 3 var5 colon_token var4 2 brace_token 6 4 let_token var5 4 if_token 2 var5 token 2 brace_token 2 var6 var7 2 brace_token 2 var6 var8 semi_token 4 let_token 2 Mut var9 3 var10 bang_token tokens semi_token 2 unsafe_token 2 brace_token 3 2 ptr var11 paren_token 3 var2 4 var9 dot_token as_mut_ptr paren_token 3 len as_token var12 3 if_token 4 let_token 2 Some 2 paren_token var13 eq_token 2 and_token 4 var14 dot_token var15 paren_token 2 brace_token 4 5 var13 dot_token var16 paren_token 4 var9 dot_token clone paren_token dot_token var17 paren_token 3 if_token 4 let_token 2 Some 2 paren_token var18 eq_token 3 and_token Mut 4 var19 dot_token var15 paren_token 2 brace_token 4 5 var18 dot_token var20 paren_token 2 and_token var9 dot_token var17 paren_token 3 4 var21 dot_token var15 paren_token eq_token 3 Some paren_token 3 var22 brace_token 2 1 var5 1 var9,-1
1134,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 4 3 var3 colon_token 3 star_token Mut var4 3 var5 colon_token var6 3 var7 colon_token var8 3 var9 colon_token 3 star_token Mut var10 var6 2 brace_token 5 4 let_token var3 2 unsafe_token 2 brace_token 3 and_token Mut var3 semi_token 3 2 2 var3 dot_token dot_token eq_token var5 3 2 2 var3 dot_token dot_token eq_token var7 3 2 2 var3 dot_token dot_token eq_token var9 var5,-1
1135,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 4 fn_token var1 paren_token 2 2 Mut self_token 3 ptr colon_token 3 star_token Mut var2 2 brace_token 3 3 if_token 4 2 self dot_token dot_token var3 paren_token 2 brace_token 2 unsafe_token 2 brace_token 2 3 2 2 paren_token 2 self dot_token dot_token eq_token ptr 3 2 2 paren_token ptr dot_token eq_token 2 self dot_token 3 if_token 4 2 self dot_token dot_token var3 paren_token 2 brace_token 3 2 self dot_token eq_token ptr 3 2 self dot_token eq_token ptr,-1
1136,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 4 fn_token var1 paren_token 4 2 Mut self_token 3 ptr colon_token 3 star_token Mut var2 3 var3 colon_token var4 3 var5 colon_token var4 2 brace_token 4 if_token 2 ptr 4 2 self dot_token dot_token as_mut_ptr paren_token 2 brace_token 2 2 unsafe_token 2 brace_token 3 3 var6 ptr var7 paren_token 3 ptr token 2 2 paren_token 3 var5 as_token var8 var9 2 2 self dot_token eq_token 2 brace_token 5 2 self dot_token dot_token var1 paren_token 3 ptr var3 var5,-1
1137,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 6 2 extern_token token fn_token var1 paren_token 7 3 2 Mut var2 colon_token 2 var3 3 lt_token var4 gt_token 3 var5 colon_token 2 and_token var6 3 var7 colon_token 3 star_token const_token var8 3 var9 colon_token var10 3 var11 colon_token 3 star_token Mut 2 MaybeUninit 3 lt_token var8 gt_token 3 var12 colon_token var10 3 var13 colon_token 3 and_token Mut 3 star_token Mut var14 2 Option 3 lt_token 2 Box 3 lt_token var15 gt_token gt_token 2 brace_token 5 4 let_token 2 Mut var2 4 var2 dot_token var16 paren_token semi_token 4 let_token 2 Mut var17 3 2 mem var18 paren_token 3 and_token Mut 2 4 var2 dot_token var19 paren_token dot_token semi_token 4 let_token 2 paren_token 2 var20 var21 3 var22 paren_token 3 3 and_token Mut var17 5 4 3 2 var23 var24 paren_token 2 var7 var9 dot_token var25 paren_token dot_token map paren_token 4 or1_token var26 or2_token 4 var26 dot_token var27 paren_token var12 semi_token 4 let_token var28 3 2 var29 var30 paren_token 3 var31 paren_token 3 or1_token or2_token 2 brace_token 5 var5 dot_token var32 paren_token 3 3 and_token Mut var2 var20 var21 semi_token 4 match_token var28 brace_token 3 3 2 var33 2 paren_token 2 var33 2 paren_token paren_token fat_arrow_token 2 brace_token 5 4 let_token var11 3 2 var23 var24_mut paren_token 2 var11 var12 semi_token 5 for_token 2 paren_token 2 var35 var36 in_token 5 4 var11 dot_token var25_mut paren_token dot_token var38 paren_token 4 var21 dot_token var25 paren_token 2 brace_token 3 2 var23 var26nitialize paren_token 2 var35 3 2 var8 var40 paren_token 4 var36 dot_token clone paren_token 5 var17 dot_token var41 paren_token token 3 2 4 var2 dot_token var19 paren_token dot_token eq_token var17 var42 3 2 var33 2 paren_token 2 var43 2 paren_token var44 fat_arrow_token 3 var2_err paren_token 2 var44 var13 3 2 var43 2 paren_token var29 fat_arrow_token 2 brace_token 3 4 let_token var46 3 var46or_from_panic paren_token var29 semi_token 3 var13 eq_token 3 2 Box var26nto_raw paren_token 3 2 Box new paren_token 3 2 var14 new paren_token var46 var42,-1
1138,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 5 fn_token var1 paren_token 2 3 var2 colon_token 3 star_token const_token 2 libc var3 3 var4 colon_token 2 and_token var5 var6 2 brace_token 6 4 let_token 3 2 Mut var2_vec colon_token 2 Vec 3 lt_token var8 gt_token 2 2 Vec new paren_token semi_token 3 if_token 4 var2 dot_token var9 paren_token 2 brace_token 2 return_token 5 2 var4 dot_token dot_token var10 paren_token var2_vec 4 let_token 2 Mut ptr var2 semi_token 3 while_token 5 2 bracket_token 2 token 3 libc var3 var11 dot_token var12 paren_token 2 and_token ptr 2 brace_token 3 4 let_token var13 5 2 var4 dot_token dot_token var14 paren_token ptr semi_token 5 var2_vec dot_token var15 paren_token 4 var13 dot_token into paren_token 3 ptr eq_token 5 ptr dot_token var16 paren_token token 3 if_token 4 var2_vec dot_token var17 paren_token 2 brace_token 5 var2_vec dot_token var15 paren_token 4 5 2 var4 dot_token dot_token var14 paren_token token dot_token into paren_token 5 2 var4 dot_token dot_token var10 paren_token var2_vec,-1
1139,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 6 fn_token var1 3 lt_token 2 var2 3 var3 colon_token 2 var4 var2 gt_token paren_token 2 3 var5 colon_token 3 and_token var2 2 bracket_token var6 3 var7 colon_token var8 3 and_token var2 var3 2 brace_token 4 4 let_token var9 2 2 var10 5 colon2_token Colon2 lt_token var3 gt_token paren_token semi_token 4 let_token var5 2 and_token 3 var5 bracket_token 2 var7 2 var7 var9 semi_token 4 let_token ptr 3 4 var5 dot_token var2s_ptr paren_token as_token 3 star_token const_token var3 semi_token 2 unsafe_token 2 brace_token 2 and_token ptr,-1
1140,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 6 2 extern_token token fn_token var1 paren_token 3 3 var2 colon_token 2 and_token var3 3 var4 colon_token 3 star_token const_token var5 3 var6 colon_token 3 and_token Mut 3 star_token Mut var7 2 Option 3 lt_token 2 Box 3 lt_token var8 gt_token gt_token 2 brace_token 3 4 let_token var4 3 2 var9 var10 paren_token var4 semi_token 4 let_token var11 5 5 4 var4 dot_token var12 paren_token dot_token var13 paren_token token dot_token var14 paren_token 4 or1_token var4 or2_token 3 2 var15 var16 paren_token 2 2 and_token 2 var2 dot_token var4 semi_token 3 var17 paren_token 2 var11 4 or1_token var18 or2_token 2 brace_token 3 var6 eq_token 3 2 Box into_raw paren_token 3 2 Box new paren_token 3 var7 brace_token 1 var18,-1
1141,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,5 impl_token 3 lt_token var1 gt_token var2 2 var3 3 lt_token 2 var4 var1 gt_token brace_token 2 4 fn_token drop paren_token 2 Mut self_token 2 brace_token 2 unsafe_token 2 brace_token 3 2 ptr var5 paren_token 3 2 self dot_token 2 self dot_token token,-1
1142,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 5 fn_token var4ar1 paren_token 2 Mut self_token 2 Option 3 lt_token var4ar2 gt_token 2 brace_token 2 unsafe_token 2 brace_token 2 3 while_token 2 2 self dot_token 2 self dot_token 2 brace_token 5 4 let_token var4ar3 2 self dot_token semi_token 4 let_token var4 3 2 slice from_raw_parts_mut paren_token 2 4 2 self dot_token dot_token as_mut_ptr paren_token 2 self dot_token semi_token 4 let_token var5 3 2 paren_token 2 self dot_token paren_token 3 and_token Mut 3 var4 bracket_token var4ar3 semi_token 2 2 self dot_token token 4 if_token var5 2 brace_token 2 2 2 self dot_token token 2 return_token 3 Some paren_token 3 2 ptr var6 paren_token 2 and_token 3 var4 bracket_token var4ar3 3 if_token 2 2 self dot_token token 2 brace_token 4 4 let_token var7 2 self dot_token semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var4ar2 2 and_token 3 var4 bracket_token var4ar3 semi_token 4 let_token 3 var9 colon_token 3 star_token Mut var4ar2 3 and_token Mut 3 var4 bracket_token 2 var4ar3 var7 semi_token 3 2 ptr var10 paren_token 3 var8 var9 token var11,-1
1143,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 4 fn_token var1 paren_token 2 3 var2 colon_token var3 3 ptr colon_token 3 star_token Mut var4 2 brace_token 3 ptr eq_token 3 4 var2 dot_token var5 paren_token as_token var4,-1
1144,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 6 2 extern_token token fn_token var1 paren_token 4 3 var2 colon_token 2 and_token var3 3 var4 colon_token 3 star_token const_token var5 3 len colon_token var6 3 var7 colon_token 3 and_token Mut 3 star_token Mut var4time_module_t 2 Option 3 lt_token 2 Box 3 lt_token var4time_error_t gt_token gt_token 2 brace_token 3 var10 paren_token 2 3 2 var11 var12 paren_token 2 2 and_token 2 var2 dot_token 3 2 var13 var14 paren_token 2 var4 len 4 or1_token var15 or2_token 2 brace_token 3 var7 eq_token 3 2 Box into_raw paren_token 3 2 Box new paren_token 3 var4time_module_t brace_token 1 var15,-1
1145,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 5 fn_token new paren_token 4 3 var1 colon_token var2 3 var3 colon_token var2 3 var4 colon_token var2 3 var5 colon_token 3 star_token Mut var6 var7 2 brace_token 3 4 let_token var8 2 var4 var3 semi_token 4 let_token var9 2 unsafe_token 2 brace_token 2 3 2 ptr var10 paren_token 3 var5 token var8 3 2 slice from_raw_parts_mut paren_token 2 var5 var8 semi_token 3 var7 brace_token 5 1 var1 1 var3 1 var4 1 var9 2 colon_token var11,-1
1146,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 6 extern_token fn_token var12ar1 paren_token 3 3 var12ar2 colon_token 3 and_token Mut 2 var12ar3 var12ar4 3 var12ar5 colon_token 3 and_token Mut var12ar4 3 var12ar6 colon_token 3 star_token Mut 3 star_token const_token 2 var12ar3 var12ar7 var12ar8 2 brace_token 4 match_token 5 var12ar2 dot_token var12ar9 paren_token var12ar5 brace_token 2 3 2 var12ar10 2 paren_token 2 paren_token 2 var12ar11 var12 fat_arrow_token 2 brace_token 2 2 unsafe_token 2 brace_token 3 var12ar6 eq_token 3 2 Box into_raw paren_token 3 2 Box new paren_token var12 3 var12ar11 as_token var12ar8 3 2 var13 2 paren_token var14 fat_arrow_token 3 4 var14 dot_token var15 paren_token as_token var12ar8,-1
1147,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 5 fn_token var1 paren_token 1 self_token 2 and_token var2 2 brace_token 3 4 let_token 3 ptr colon_token 3 star_token const_token var3 self semi_token 4 let_token ptr 3 ptr as_token 3 star_token const_token var2 semi_token 2 unsafe_token 2 brace_token 2 and_token ptr,-1
1148,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,2 pub_token 6 2 extern_token token fn_token var1 paren_token 3 3 var2 colon_token 2 and_token var3 3 var4 colon_token var5 3 ptr colon_token 3 and_token Mut 3 star_token Mut var6 var7 2 brace_token 1 4 match_token 5 4 var2 dot_token var2able paren_token dot_token get paren_token var4 brace_token 2 3 2 Some 2 paren_token var9 fat_arrow_token 2 brace_token 3 ptr eq_token 4 match_token var9 brace_token 3 3 2 2 var10 var11 2 paren_token var12 fat_arrow_token 2 2 ptr var13 paren_token 3 2 2 var10 var11 2 paren_token 2 Some 2 paren_token var14 fat_arrow_token 3 2 Box into_raw paren_token 3 2 Box new paren_token 4 var14 dot_token into paren_token 3 underscore_token fat_arrow_token 1 return_token 3 underscore_token fat_arrow_token 1 return_token,-1
1149,2 3 pub_token paren_token var1 5 fn_token var2 paren_token 3 var3 colon_token var4 2 Vec 3 lt_token var5 gt_token 2 brace_token 2 unsafe_token 2 brace_token 6 4 let_token 3 len colon_token var6 3 var7 bang_token tokens semi_token 4 let_token 3 var8 colon_token 3 star_token const_token var9 3 var7 bang_token tokens semi_token 4 let_token 3 2 Mut var10 colon_token 2 Vec 3 lt_token var5 gt_token 3 2 Vec var11 paren_token 3 len as_token var12 semi_token 3 3 var13 ptr var14 paren_token 3 3 var8 as_token 3 star_token const_token var5 4 var10 dot_token as_mut_ptr paren_token 3 len as_token var12 5 var10 dot_token set_len paren_token 3 len as_token var12 var10,1 4 fn_token var1 paren_token var2 2 brace_token 2 4 let_token 2 Mut var3 2 2 Colon2 4 var3td mem 2 MaybeUninit 5 colon2_token Colon2 lt_token var2 gt_token uninit paren_token semi_token 2 unsafe_token 2 brace_token 2 3 2 Colon2 3 var3td ptr var5 paren_token 3 4 var3 dot_token as_mut_ptr paren_token token token 4 var3 dot_token assume_init paren_token,-1
